0.00000,16.00000
0.00072,16.00000
0.00143,16.00000
0.00215,16.00000
0.00287,16.00000
0.00358,16.00000
0.00430,16.00000
0.00501,16.00000
0.00573,16.00000
0.00645,16.00000
0.00716,16.00000
0.00788,16.00000
0.00860,16.00000
0.00931,16.00000
0.01003,16.00000
0.01074,16.00000
0.01146,16.00000
0.01218,16.00000
0.01289,16.00000
0.01361,16.00000
0.01433,16.00000
0.01504,16.00000
0.01576,16.00000
0.01648,16.00000
0.01719,16.00000
0.01791,16.00000
0.01862,16.00000
0.01934,16.00000
0.02006,16.00000
0.02077,16.00000
0.02149,16.00000
0.02221,16.00000
0.02292,16.00000
0.02364,16.00000
0.02436,16.00000
0.02507,16.00000
0.02579,16.00000
0.02650,16.00000
0.02722,16.00000
0.02794,16.00000
0.02865,16.00000
0.02937,16.00000
0.03009,16.00000
0.03080,16.00000
0.03152,16.00000
0.03223,16.00000
0.03295,16.00000
0.03367,16.00000
0.03438,16.00000
0.03510,16.00000
0.03582,16.00000
0.03653,16.00000
0.03725,16.00000
0.03797,16.00000
0.03868,16.00000
0.03940,16.00000
0.04011,16.00000
0.04083,16.00000
0.04155,16.00000
0.04226,16.00000
0.04298,16.00000
0.04370,16.00000
0.04441,16.00000
0.04513,16.00000
0.04585,16.00000
0.04656,16.00000
0.04728,16.00000
0.04799,16.00000
0.04871,16.00000
0.04943,16.00000
0.05014,16.00000
0.05086,16.00000
0.05158,16.00000
0.05229,16.00000
0.05301,16.00000
0.05372,16.00000
0.05444,16.00000
0.05516,16.00000
0.05587,16.00000
0.05659,16.00000
0.05731,16.00000
0.05802,16.00000
0.05874,16.00000
0.05946,16.00000
0.06017,16.00000
0.06089,15.00000
0.06160,14.00000
0.06232,14.00000
0.06304,14.00000
0.06375,14.00000
0.06447,14.00000
0.06519,14.00000
0.06590,14.00000
0.06662,14.00000
0.06734,14.00000
0.06805,14.00000
0.06877,14.00000
0.06948,14.00000
0.07020,14.00000
0.07092,14.00000
0.07163,14.00000
0.07235,14.00000
0.07307,14.00000
0.07378,14.00000
0.07450,14.00000
0.07521,14.00000
0.07593,14.00000
0.07665,14.00000
0.07736,14.00000
0.07808,14.00000
0.07880,13.00000
0.07951,13.00000
0.08023,13.00000
0.08095,13.00000
0.08166,13.00000
0.08238,13.00000
0.08309,13.00000
0.08381,13.00000
0.08453,13.00000
0.08524,13.00000
0.08596,14.00000
0.08668,14.00000
0.08739,14.00000
0.08811,13.00000
0.08883,13.00000
